month,year,group_of_product,product,sub_product,line_of_business,branch,channel,agent,gross_written_premium,net_written_premium,earned_premium,claims_reported,claims_paid,outstanding_claims,commissions,brokerage_costs,direct_costs,indirect_costs,reinsurance_costs,receivables,budget,actual,forecast
7,2024,Engineering Insurance,Machinery Breakdown,Industrial,Engineering Insurance,Nizwa,Bancassurance,Agent-012,53041.0,37504.0,37521.0,21232.0,14825.0,6406.0,7674.0,1171.0,2268.0,2610.0,3336.0,7861.0,52387.0,53041.0,55483.0
7,2024,Liability Insurance,General Liability,Commercial,Liability Insurance,Sur,Direct,Agent-007,45824.0,39174.0,32478.0,32725.0,30348.0,2377.0,3680.0,1975.0,2819.0,1055.0,6434.0,18000.0,44065.0,45824.0,42166.0
7,2024,Liability Insurance,General Liability,Commercial,Liability Insurance,Nizwa,Broker,Agent-008,51652.0,45359.0,43140.0,24318.0,15442.0,8876.0,6856.0,1515.0,3286.0,2366.0,2720.0,18482.0,54253.0,51652.0,55345.0
7,2024,Liability Insurance,Professional Indemnity,Corporate,Liability Insurance,Nizwa,Digital,Agent-014,31235.0,29616.0,26779.0,17670.0,11656.0,6013.0,3729.0,1359.0,2184.0,949.0,6075.0,4251.0,31198.0,31235.0,31508.0
7,2024,Liability Insurance,Professional Indemnity,Corporate,Liability Insurance,Nizwa,Broker,Agent-011,35674.0,26576.0,24797.0,22397.0,17469.0,4928.0,3052.0,430.0,2472.0,1246.0,4667.0,8586.0,34000.0,35674.0,34398.0
7,2024,Travel Insurance,Individual Travel,Standard,Travel Insurance,Salalah,Broker,Agent-007,37163.0,35244.0,31595.0,20599.0,15145.0,5453.0,2937.0,380.0,2703.0,1271.0,5871.0,14404.0,33468.0,37163.0,38204.0
7,2024,Travel Insurance,Individual Travel,Standard,Travel Insurance,Salalah,Digital,Agent-001,55992.0,40195.0,42101.0,32606.0,24071.0,8535.0,2909.0,1874.0,3065.0,1482.0,6919.0,5814.0,61585.0,55992.0,54488.0
7,2024,Travel Insurance,Group Travel,Corporate,Travel Insurance,Sur,Digital,Agent-011,47332.0,44271.0,37511.0,23958.0,20134.0,3824.0,2580.0,1831.0,1432.0,2245.0,7465.0,12763.0,46659.0,47332.0,51028.0
7,2024,Travel Insurance,Group Travel,Corporate,Travel Insurance,Sur,Bancassurance,Agent-005,49573.0,35379.0,30058.0,30343.0,24832.0,5511.0,4091.0,2425.0,1718.0,2147.0,6054.0,11186.0,44869.0,49573.0,51380.0
7,2024,Life Insurance (Group),Group Life,Corporate,Life Insurance (Group),Sohar,Direct,Agent-014,55334.0,43819.0,41799.0,28976.0,26290.0,2685.0,6743.0,798.0,3872.0,1667.0,10532.0,15549.0,50106.0,55334.0,57409.0
8,2024,Motor Insurance,Motor Third Party Cover,Individual Vehicle,Motor Insurance,Sur,Bancassurance,Agent-007,55539.0,46276.0,43986.0,28966.0,18227.0,10739.0,7936.0,1287.0,2535.0,1430.0,11045.0,21259.0,53866.0,55539.0,53406.0
8,2024,Motor Insurance,Motor Third Party Cover,Individual Vehicle,Motor Insurance,Nizwa,Broker,Agent-002,66208.0,61262.0,60641.0,25554.0,21612.0,3942.0,9847.0,1651.0,4905.0,2135.0,12957.0,19603.0,60865.0,66208.0,65986.0
8,2024,Motor Insurance,Motor Third Party Cover,Fleet,Motor Insurance,Sohar,Bancassurance,Agent-005,61222.0,57404.0,47357.0,37708.0,35370.0,2338.0,7066.0,2814.0,4870.0,2403.0,10245.0,6710.0,60332.0,61222.0,59148.0
8,2024,Motor Insurance,Motor Third Party Cover,Fleet,Motor Insurance,Nizwa,Direct,Agent-003,50131.0,36206.0,37598.0,19567.0,14116.0,5450.0,5666.0,1186.0,3215.0,2169.0,8737.0,7710.0,46944.0,50131.0,46540.0
8,2024,Motor Insurance,Motor Third Party Cover,Trade Plate,Motor Insurance,Salalah,Broker,Agent-013,29901.0,28022.0,28177.0,10473.0,8366.0,2107.0,1993.0,748.0,1537.0,1444.0,4337.0,5391.0,30755.0,29901.0,32063.0
8,2024,Motor Insurance,Motor Third Party Cover,Trade Plate,Motor Insurance,Sohar,Broker,Agent-008,22336.0,16490.0,16897.0,7834.0,6732.0,1102.0,1312.0,775.0,1363.0,1025.0,3873.0,6825.0,21802.0,22336.0,21143.0
8,2024,Motor Insurance,Motor Comprehensive Cover,Individual Vehicle,Motor Insurance,Salalah,Broker,Agent-004,5246.0,20425.0,16351.0,18643.0,14951.0,3692.0,3235.0,423.0,1318.0,1032.0,2299.0,8144.0,24835.0,5246.0,25011.0
8,2024,Motor Insurance,Motor Extended Warranty Cover,Standard,Motor Insurance,Nizwa,Bancassurance,Agent-006,34497.0,25682.0,24193.0,15185.0,11372.0,3813.0,4789.0,1337.0,2158.0,981.0,2370.0,11242.0,34966.0,34497.0,35175.0
8,2024,Property Insurance,Fire & Perils,Commercial,Property Insurance,Sur,Bancassurance,Agent-001,41034.0,31137.0,25322.0,24473.0,17233.0,7240.0,4906.0,1560.0,2166.0,1481.0,5908.0,9872.0,44131.0,41034.0,38250.0
8,2024,Property Insurance,Fire & Perils,Residential,Property Insurance,Salalah,Bancassurance,Agent-015,50285.0,36268.0,31391.0,20697.0,17660.0,3037.0,5425.0,633.0,2665.0,1320.0,9813.0,6656.0,51271.0,50285.0,50139.0
8,2024,Property Insurance,Fire & Perils,Residential,Property Insurance,Sohar,Broker,Agent-010,60902.0,54032.0,49270.0,37413.0,27236.0,10177.0,4428.0,813.0,2137.0,2971.0,10248.0,10566.0,61257.0,60902.0,62990.0
8,2024,Property Insurance,Property All Risks,Commercial,Property Insurance,Salalah,Digital,Agent-012,28952.0,24076.0,20526.0,10169.0,8558.0,1611.0,3495.0,1443.0,1131.0,1221.0,5564.0,8494.0,31634.0,28952.0,31243.0
8,2024,Property Insurance,Property All Risks,Commercial,Property Insurance,Nizwa,Direct,Agent-012,37594.0,34125.0,28240.0,17710.0,12242.0,5468.0,5095.0,727.0,1699.0,1337.0,2309.0,14600.0,37527.0,37594.0,35732.0
8,2024,Marine Insurance,Marine Cargo,Import/Export,Marine Insurance,Nizwa,Bancassurance,Agent-008,41486.0,32480.0,33297.0,27340.0,23276.0,4064.0,3925.0,2043.0,2717.0,1357.0,8052.0,15297.0,43477.0,41486.0,43258.0
8,2024,Marine Insurance,Marine Cargo,Import/Export,Marine Insurance,Sur,Broker,Agent-002,35707.0,30310.0,27051.0,17460.0,16271.0,1189.0,2374.0,1543.0,1574.0,745.0,2002.0,8168.0,35382.0,35707.0,34680.0
8,2024,Marine Insurance,Marine Hull,Commercial Vessels,Marine Insurance,Sur,Digital,Agent-001,60034.0,43554.0,35529.0,26014.0,21987.0,4027.0,7180.0,2669.0,4072.0,2165.0,5817.0,6108.0,61801.0,60034.0,58014.0
8,2024,Medical Insurance,Group Medical,Corporate,Medical Insurance,Muscat HQ,Bancassurance,Agent-009,52280.0,49004.0,42952.0,26525.0,16666.0,9859.0,4726.0,2556.0,3383.0,1789.0,5025.0,10969.0,53443.0,52280.0,50226.0
8,2024,Medical Insurance,Individual Medical,Standard,Medical Insurance,Muscat HQ,Direct,Agent-010,9751.0,44386.0,41397.0,32449.0,29991.0,2459.0,2552.0,1291.0,1960.0,2433.0,9236.0,16609.0,46767.0,9751.0,52284.0
8,2024,Medical Insurance,Individual Medical,Standard,Medical Insurance,Salalah,Digital,Agent-014,55525.0,51133.0,44748.0,28113.0,21343.0,6770.0,2926.0,2474.0,2604.0,1442.0,6184.0,17389.0,59644.0,55525.0,52996.0
8,2024,Engineering Insurance,Contractors All Risks,Construction Projects,Engineering Insurance,Muscat HQ,Digital,Agent-010,54912.0,41175.0,43185.0,35016.0,23680.0,11336.0,3247.0,987.0,2328.0,1281.0,4637.0,7415.0,53569.0,54912.0,54791.0
8,2024,Engineering Insurance,Contractors All Risks,Construction Projects,Engineering Insurance,Salalah,Digital,Agent-002,43170.0,40020.0,41619.0,18235.0,12509.0,5725.0,4852.0,675.0,1480.0,959.0,6084.0,14738.0,41088.0,43170.0,46164.0
8,2024,Engineering Insurance,Machinery Breakdown,Industrial,Engineering Insurance,Sohar,Bancassurance,Agent-012,57317.0,53236.0,52474.0,35801.0,30035.0,5766.0,4500.0,2713.0,4364.0,2418.0,6897.0,6542.0,51910.0,57317.0,53998.0
8,2024,Engineering Insurance,Machinery Breakdown,Industrial,Engineering Insurance,Nizwa,Broker,Agent-009,33294.0,24766.0,21518.0,12374.0,11707.0,666.0,4265.0,973.0,1957.0,1227.0,2935.0,5181.0,31942.0,33294.0,31947.0
8,2024,Liability Insurance,General Liability,Commercial,Liability Insurance,Nizwa,Bancassurance,Agent-009,27826.0,23181.0,24058.0,13328.0,10960.0,2368.0,1391.0,1098.0,1534.0,730.0,1398.0,8684.0,28732.0,27826.0,28563.0
8,2024,Liability Insurance,General Liability,Commercial,Liability Insurance,Sohar,Direct,Agent-015,50570.0,41958.0,38964.0,34360.0,25829.0,8531.0,4734.0,2497.0,3779.0,1379.0,9434.0,7150.0,54144.0,50570.0,48008.0
8,2024,Liability Insurance,Professional Indemnity,Corporate,Liability Insurance,Muscat HQ,Digital,Agent-003,29557.0,24345.0,20152.0,21606.0,17117.0,4489.0,4081.0,1323.0,908.0,826.0,2972.0,7698.0,27026.0,29557.0,29032.0
8,2024,Liability Insurance,Professional Indemnity,Corporate,Liability Insurance,Sur,Broker,Agent-006,30757.0,25069.0,20499.0,12947.0,8407.0,4540.0,3444.0,415.0,2188.0,1359.0,1907.0,11271.0,33581.0,30757.0,28510.0
8,2024,Travel Insurance,Individual Travel,Standard,Travel Insurance,Sohar,Digital,Agent-006,37462.0,33879.0,34234.0,27772.0,26311.0,1461.0,2157.0,1361.0,1635.0,890.0,2709.0,14270.0,38838.0,37462.0,34767.0
8,2024,Travel Insurance,Individual Travel,Standard,Travel Insurance,Salalah,Digital,Agent-015,33472.0,29510.0,28595.0,17915.0,13962.0,3953.0,1818.0,1005.0,1574.0,956.0,3027.0,9864.0,32998.0,33472.0,33074.0
8,2024,Travel Insurance,Group Travel,Corporate,Travel Insurance,Salalah,Bancassurance,Agent-015,43544.0,32552.0,31763.0,22837.0,17008.0,5828.0,5988.0,1758.0,2438.0,1483.0,8447.0,16849.0,45328.0,43544.0,45357.0
8,2024,Life Insurance (Group),Group Life,Corporate,Life Insurance (Group),Muscat HQ,Direct,Agent-002,15285.0,13386.0,12693.0,7876.0,5653.0,2223.0,1994.0,553.0,612.0,585.0,1088.0,3807.0,15541.0,15285.0,15617.0
9,2024,Motor Insurance,Motor Third Party Cover,Individual Vehicle,Motor Insurance,Salalah,Broker,Agent-001,67262.0,62751.0,62423.0,43605.0,31203.0,12402.0,4114.0,3072.0,3702.0,1548.0,8761.0,20355.0,64840.0,67262.0,61981.0
9,2024,Motor Insurance,Motor Third Party Cover,Fleet,Motor Insurance,Sohar,Digital,Agent-005,39382.0,37402.0,33384.0,14101.0,10893.0,3208.0,3057.0,1800.0,2582.0,1265.0,6471.0,7969.0,39553.0,39382.0,42046.0
9,2024,Motor Insurance,Motor Third Party Cover,Trade Plate,Motor Insurance,Sur,Broker,Agent-005,31911.0,24874.0,20131.0,16516.0,12804.0,3713.0,2892.0,673.0,1546.0,1253.0,5862.0,9411.0,32844.0,31911.0,33529.0
9,2024,Motor Insurance,Motor Comprehensive Cover,Individual Vehicle,Motor Insurance,Muscat HQ,Digital,Agent-015,32175.0,30557.0,26961.0,22326.0,14066.0,8260.0,3088.0,774.0,1290.0,1003.0,4752.0,7950.0,34391.0,32175.0,34259.0
9,2024,Motor Insurance,Motor Extended Warranty Cover,Standard,Motor Insurance,Muscat HQ,Direct,Agent-008,40821.0,32827.0,31044.0,23202.0,18533.0,4668.0,5700.0,861.0,2892.0,1500.0,5044.0,7749.0,39221.0,40821.0,40093.0
9,2024,Property Insurance,Fire & Perils,Commercial,Property Insurance,Muscat HQ,Bancassurance,Agent-002,45675.0,39548.0,41023.0,25659.0,21272.0,4386.0,4473.0,1701.0,2366.0,1102.0,9044.0,14438.0,46668.0,45675.0,45540.0
9,2024,Property Insurance,Fire & Perils,Residential,Property Insurance,Salalah,Direct,Agent-004,69250.0,48845.0,48306.0,30534.0,27212.0,3322.0,9726.0,1159.0,4532.0,2341.0,13008.0,16989.0,67573.0,69250.0,66974.0
9,2024,Property Insurance,Fire & Perils,Residential,Property Insurance,Nizwa,Digital,Agent-004,55053.0,41210.0,39597.0,29202.0,18590.0,10612.0,3446.0,1170.0,3762.0,2305.0,4447.0,13370.0,50616.0,55053.0,56956.0
9,2024,Property Insurance,Property All Risks,Commercial,Property Insurance,Muscat HQ,Digital,Agent-013,36672.0,28004.0,28680.0,14977.0,9297.0,5680.0,2986.0,1482.0,2373.0,1819.0,3811.0,6702.0,35779.0,36672.0,38328.0
9,2024,Property Insurance,Property All Risks,Commercial,Property Insurance,Sohar,Broker,Agent-006,43701.0,39628.0,36446.0,28255.0,20559.0,7695.0,5729.0,1877.0,2548.0,1160.0,8545.0,16785.0,44748.0,43701.0,47084.0
9,2024,Marine Insurance,Marine Cargo,Import/Export,Marine Insurance,Sohar,Digital,Agent-012,40336.0,33773.0,32643.0,15885.0,10952.0,4933.0,4926.0,1684.0,3198.0,1113.0,7108.0,6116.0,37358.0,40336.0,41815.0
9,2024,Marine Insurance,Marine Hull,Commercial Vessels,Marine Insurance,Salalah,Broker,Agent-003,53763.0,45011.0,37306.0,24812.0,16331.0,8481.0,4409.0,2184.0,1937.0,2062.0,7404.0,14056.0,53594.0,53763.0,55173.0
9,2024,Marine Insurance,Marine Hull,Commercial Vessels,Marine Insurance,Sur,Broker,Agent-010,59940.0,42879.0,39472.0,33242.0,22244.0,10998.0,3535.0,779.0,1910.0,2230.0,4395.0,20536.0,64723.0,59940.0,57949.0
9,2024,Medical Insurance,Group Medical,Corporate,Medical Insurance,Salalah,Digital,Agent-008,39702.0,28867.0,30200.0,21831.0,15715.0,6116.0,5533.0,1870.0,2177.0,1159.0,4859.0,6582.0,39530.0,39702.0,37984.0
9,2024,Medical Insurance,Group Medical,Corporate,Medical Insurance,Sur,Digital,Agent-014,28595.0,20632.0,17597.0,16089.0,11104.0,4985.0,1471.0,1149.0,1369.0,629.0,3612.0,11242.0,29616.0,28595.0,27033.0
9,2024,Medical Insurance,Individual Medical,Standard,Medical Insurance,Muscat HQ,Broker,Agent-015,47642.0,41940.0,40934.0,19536.0,17926.0,1611.0,3917.0,575.0,1627.0,1607.0,2668.0,15906.0,51128.0,47642.0,43933.0
9,2024,Medical Insurance,Individual Medical,Standard,Medical Insurance,Sohar,Bancassurance,Agent-010,40779.0,35936.0,37725.0,27275.0,21189.0,6086.0,5647.0,1563.0,1820.0,1090.0,5174.0,8641.0,39388.0,40779.0,38677.0
9,2024,Engineering Insurance,Contractors All Risks,Construction Projects,Engineering Insurance,Salalah,Digital,Agent-006,60371.0,44194.0,36598.0,36234.0,23121.0,13114.0,8815.0,1278.0,1889.0,2757.0,6347.0,12249.0,55766.0,60371.0,61921.0
9,2024,Engineering Insurance,Machinery Breakdown,Industrial,Engineering Insurance,Muscat HQ,Broker,Agent-001,110593.0,37851.0,37655.0,27808.0,21187.0,6621.0,5258.0,1617.0,1342.0,1812.0,3951.0,11614.0,40798.0,110593.0,40861.0
9,2024,Engineering Insurance,Machinery Breakdown,Industrial,Engineering Insurance,Sur,Broker,Agent-013,45933.0,38574.0,34719.0,34096.0,30108.0,3988.0,2971.0,1225.0,2368.0,1418.0,5711.0,13824.0,47227.0,45933.0,44883.0
9,2024,Liability Insurance,General Liability,Commercial,Liability Insurance,Nizwa,Bancassurance,Agent-003,38193.0,29549.0,29436.0,25794.0,19907.0,5887.0,2245.0,1583.0,1924.0,1002.0,5500.0,8826.0,35043.0,38193.0,41149.0
9,2024,Liability Insurance,General Liability,Commercial,Liability Insurance,Nizwa,Digital,Agent-006,59367.0,52531.0,50539.0,32504.0,25513.0,6991.0,8637.0,2757.0,2113.0,1844.0,7570.0,22322.0,63126.0,59367.0,58289.0
9,2024,Liability Insurance,Professional Indemnity,Corporate,Liability Insurance,Salalah,Digital,Agent-007,32744.0,25834.0,24687.0,16826.0,14782.0,2044.0,4762.0,681.0,1817.0,1367.0,2416.0,11093.0,33287.0,32744.0,30909.0
9,2024,Travel Insurance,Individual Travel,Standard,Travel Insurance,Muscat HQ,Digital,Agent-008,34115.0,30580.0,31617.0,17102.0,10733.0,6369.0,2050.0,1234.0,1656.0,1118.0,3430.0,8176.0,35094.0,34115.0,34339.0
9,2024,Travel Insurance,Individual Travel,Standard,Travel Insurance,Nizwa,Digital,Agent-015,32381.0,27085.0,22417.0,13322.0,10466.0,2856.0,2511.0,1139.0,1575.0,862.0,4807.0,7065.0,30164.0,32381.0,33981.0
9,2024,Travel Insurance,Group Travel,Corporate,Travel Insurance,Salalah,Digital,Agent-010,45264.0,40917.0,33797.0,25469.0,21108.0,4361.0,4506.0,1159.0,3494.0,1857.0,8821.0,16017.0,48135.0,45264.0,46898.0
9,2024,Life Insurance (Group),Group Life,Corporate,Life Insurance (Group),Sur,Broker,Agent-014,36398.0,30780.0,25415.0,26560.0,21948.0,4613.0,3842.0,652.0,2031.0,1102.0,5507.0,10240.0,36393.0,36398.0,34958.0
9,2024,Life Insurance (Group),Group Life,Corporate,Life Insurance (Group),Sur,Broker,Agent-008,47613.0,42367.0,37279.0,17390.0,16066.0,1324.0,7104.0,718.0,3061.0,1560.0,3441.0,19018.0,51739.0,47613.0,51290.0
10,2024,Motor Insurance,Motor Third Party Cover,Individual Vehicle,Motor Insurance,Sur,Broker,Agent-010,40795.0,32989.0,30652.0,14908.0,12136.0,2772.0,5547.0,413.0,1550.0,1450.0,5472.0,8282.0,36943.0,40795.0,42385.0
10,2024,Motor Insurance,Motor Third Party Cover,Fleet,Motor Insurance,Sohar,Broker,Agent-010,51971.0,44049.0,42893.0,30086.0,23922.0,6164.0,4865.0,1414.0,2835.0,1744.0,6021.0,8477.0,54308.0,51971.0,48918.0
10,2024,Motor Insurance,Motor Third Party Cover,Fleet,Motor Insurance,Nizwa,Digital,Agent-015,52176.0,45119.0,40173.0,37666.0,34940.0,2726.0,7022.0,1707.0,3963.0,2061.0,9458.0,7723.0,56393.0,52176.0,53525.0
10,2024,Motor Insurance,Motor Third Party Cover,Trade Plate,Motor Insurance,Muscat HQ,Broker,Agent-010,39630.0,27796.0,26075.0,25166.0,15220.0,9945.0,5004.0,1429.0,1733.0,1612.0,2760.0,13760.0,42533.0,39630.0,39538.0
10,2024,Motor Insurance,Motor Third Party Cover,Trade Plate,Motor Insurance,Salalah,Direct,Agent-010,58707.0,45569.0,41045.0,27590.0,22896.0,4694.0,7715.0,973.0,2509.0,1357.0,4346.0,13037.0,61946.0,58707.0,59097.0
10,2024,Motor Insurance,Motor Comprehensive Cover,Individual Vehicle,Motor Insurance,Nizwa,Bancassurance,Agent-010,42979.0,32718.0,32423.0,15453.0,13683.0,1770.0,5606.0,1956.0,1482.0,999.0,7775.0,10426.0,42053.0,42979.0,43483.0
10,2024,Motor Insurance,Motor Comprehensive Cover,Individual Vehicle,Motor Insurance,Sohar,Bancassurance,Agent-014,33149.0,28804.0,26389.0,24343.0,20472.0,3871.0,1846.0,1220.0,1093.0,969.0,4719.0,5459.0,30087.0,33149.0,33775.0
10,2024,Motor Insurance,Motor Extended Warranty Cover,Standard,Motor Insurance,Muscat HQ,Direct,Agent-008,34019.0,31431.0,25825.0,22607.0,14799.0,7808.0,2822.0,826.0,1372.0,757.0,5622.0,11502.0,37400.0,34019.0,36385.0
10,2024,Property Insurance,Fire & Perils,Commercial,Property Insurance,Muscat HQ,Broker,Agent-013,47726.0,43676.0,37866.0,20502.0,15451.0,5051.0,6651.0,1340.0,3156.0,1617.0,5056.0,11086.0,50288.0,47726.0,49669.0
10,2024,Property Insurance,Fire & Perils,Residential,Property Insurance,Salalah,Broker,Agent-002,45239.0,32948.0,27715.0,28318.0,25098.0,3221.0,5596.0,1761.0,3606.0,2211.0,4086.0,6493.0,42102.0,45239.0,48102.0
10,2024,Property Insurance,Property All Risks,Commercial,Property Insurance,Muscat HQ,Direct,Agent-003,54613.0,46363.0,46205.0,31603.0,28375.0,3228.0,3193.0,2423.0,3249.0,1458.0,10740.0,20858.0,58389.0,54613.0,58209.0
10,2024,Property Insurance,Property All Risks,Commercial,Property Insurance,Muscat HQ,Bancassurance,Agent-009,67509.0,61208.0,63976.0,46534.0,38220.0,8314.0,4336.0,1120.0,3624.0,2905.0,5130.0,25293.0,69991.0,67509.0,65482.0
10,2024,Marine Insurance,Marine Cargo,Import/Export,Marine Insurance,Nizwa,Digital,Agent-013,47798.0,38161.0,30649.0,27013.0,23401.0,3612.0,7021.0,2184.0,1642.0,2362.0,3462.0,5369.0,50177.0,47798.0,50902.0
10,2024,Marine Insurance,Marine Hull,Commercial Vessels,Marine Insurance,Muscat HQ,Digital,Agent-013,125078.0,35759.0,33810.0,27261.0,17400.0,9862.0,4827.0,1636.0,3309.0,1622.0,4891.0,14995.0,51875.0,125078.0,48193.0
10,2024,Medical Insurance,Group Medical,Corporate,Medical Insurance,Sur,Digital,Agent-001,31278.0,26318.0,24969.0,12524.0,8354.0,4169.0,4556.0,948.0,1238.0,1374.0,3772.0,9118.0,30011.0,31278.0,29066.0
10,2024,Medical Insurance,Group Medical,Corporate,Medical Insurance,Nizwa,Direct,Agent-009,56114.0,39582.0,39240.0,30525.0,25423.0,5102.0,4816.0,1955.0,1783.0,1199.0,9530.0,7707.0,50660.0,56114.0,59818.0
10,2024,Medical Insurance,Individual Medical,Standard,Medical Insurance,Sur,Broker,Agent-015,51151.0,42979.0,40204.0,25065.0,21650.0,3415.0,7488.0,813.0,1906.0,2150.0,6044.0,17318.0,47479.0,51151.0,47385.0
10,2024,Medical Insurance,Individual Medical,Standard,Medical Insurance,Nizwa,Digital,Agent-012,27607.0,25291.0,22668.0,9848.0,7667.0,2181.0,2150.0,1042.0,1226.0,951.0,2211.0,9619.0,29956.0,27607.0,27180.0
10,2024,Engineering Insurance,Contractors All Risks,Construction Projects,Engineering Insurance,Sur,Direct,Agent-015,57716.0,48587.0,49567.0,26952.0,18965.0,7987.0,4766.0,616.0,2222.0,2876.0,5041.0,6116.0,55160.0,57716.0,56870.0
10,2024,Engineering Insurance,Machinery Breakdown,Industrial,Engineering Insurance,Muscat HQ,Bancassurance,Agent-015,30902.0,23278.0,23269.0,15283.0,11433.0,3850.0,4439.0,1411.0,1507.0,1071.0,2873.0,7868.0,32026.0,30902.0,28888.0
10,2024,Engineering Insurance,Machinery Breakdown,Industrial,Engineering Insurance,Sur,Broker,Agent-007,39701.0,14069.0,12356.0,8870.0,7993.0,878.0,2331.0,337.0,993.0,727.0,3148.0,1925.0,15892.0,39701.0,16830.0
10,2024,Liability Insurance,General Liability,Commercial,Liability Insurance,Salalah,Broker,Agent-003,39895.0,35235.0,28765.0,26497.0,18524.0,7973.0,5283.0,1068.0,1282.0,1952.0,6666.0,8152.0,38060.0,39895.0,40463.0
10,2024,Liability Insurance,General Liability,Commercial,Liability Insurance,Sur,Digital,Agent-014,62534.0,54782.0,49053.0,24014.0,22277.0,1737.0,4152.0,2988.0,2199.0,1751.0,11765.0,18608.0,58651.0,62534.0,63456.0
10,2024,Liability Insurance,Professional Indemnity,Corporate,Liability Insurance,Muscat HQ,Broker,Agent-009,49745.0,35611.0,34676.0,36031.0,32099.0,3932.0,4336.0,969.0,1793.0,2299.0,3092.0,14359.0,48424.0,49745.0,53691.0
10,2024,Liability Insurance,Professional Indemnity,Corporate,Liability Insurance,Sohar,Bancassurance,Agent-008,38397.0,36185.0,34228.0,25667.0,21103.0,4564.0,3561.0,472.0,2530.0,1575.0,2592.0,6490.0,40179.0,38397.0,36245.0
10,2024,Travel Insurance,Individual Travel,Standard,Travel Insurance,Nizwa,Digital,Agent-007,44736.0,35488.0,31577.0,26520.0,22816.0,3704.0,6092.0,501.0,2967.0,1316.0,7864.0,5490.0,45194.0,44736.0,45085.0
10,2024,Travel Insurance,Group Travel,Corporate,Travel Insurance,Sohar,Direct,Agent-005,45966.0,39579.0,36752.0,20951.0,14801.0,6149.0,3020.0,2055.0,2688.0,1257.0,5011.0,17099.0,49522.0,45966.0,42797.0
10,2024,Life Insurance (Group),Group Life,Corporate,Life Insurance (Group),Salalah,Broker,Agent-012,28758.0,26567.0,21803.0,20118.0,17201.0,2918.0,3669.0,1198.0,1592.0,1392.0,2302.0,7232.0,27714.0,28758.0,30242.0
11,2024,Motor Insurance,Motor Third Party Cover,Individual Vehicle,Motor Insurance,Nizwa,Direct,Agent-011,40884.0,31077.0,26901.0,25979.0,18195.0,7784.0,3691.0,1301.0,3150.0,1792.0,3180.0,14920.0,43703.0,40884.0,42488.0
11,2024,Motor Insurance,Motor Third Party Cover,Individual Vehicle,Motor Insurance,Nizwa,Direct,Agent-014,43548.0,33856.0,27169.0,19267.0,15644.0,3622.0,2666.0,1577.0,3091.0,1287.0,2713.0,6180.0,42311.0,43548.0,45732.0
11,2024,Motor Insurance,Motor Third Party Cover,Fleet,Motor Insurance,Salalah,Broker,Agent-002,5143.0,22469.0,20596.0,14077.0,10051.0,4027.0,2167.0,953.0,1570.0,760.0,1743.0,7033.0,26948.0,5143.0,25958.0
